Address	                                        Delegation    	Slash amount	Compensation
cosmos1exf9cv64zkk86syrwcw6xn0xw8duefe84vaq8k	57.5	0.00575	0.008625
cosmos1dzynlwuvwa0s9l4kpkgp5rczwxk46hr4tfgvn0	57.018413	0.005701841	0.008552762
cosmos1rp0hgcdfnnc5eamafhykk0cxmu8qt65xdh3fjv	57	0.0057	0.00855
cosmos16e2u5cmc8jslwl6uvmjh4a535p4fhracdtvt8p	56.949745	0.005694975	0.008542462
cosmos1w8j57u5wzdnk97ycd5ts0takdgvdkfscwmy4p9	56.927153	0.005692715	0.008539073
cosmos10gj9hx8a8dyevpecp73uje8khqjj5tzp5v4vwh	56.731007	0.005673101	0.008509651
cosmos1au5mvyk9mnvvmuv94r3zpwp8ensgnpd90ug7at	56.591892	0.005659189	0.008488784
cosmos1x8cm7z0n7kda3mh62rf3zyv66cezldne2pp79r	56.554579	0.005655458	0.008483187
cosmos1prr9spshly2wfaxc5p5v2ssx3myhmuqcayksze	56.552751	0.005655275	0.008482913
cosmos1kx98qlukqzvuul34ydj907f3ejufmu2m97pz2h	56.535776	0.005653578	0.008480366
cosmos1sjmv3qrnl0u2ntxcdsgej3q5ra94rz7u38rj35	56.530206	0.005653021	0.008479531
cosmos159gm9wgel3wu3q5wp0quzkr9attp3au3vhtmq7	56.5	0.00565	0.008475
cosmos1v5tgq88v6m2n5x3j8z9ucxmhc9yhk8lf4a2sr6	56.497111	0.005649711	0.008474567
cosmos1v5n2x9s0z9pj849v6temmrp57hpxxdjvlq4zun	56.474571	0.005647457	0.008471186
cosmos1wvde886yms66fmzn66rzhuwgh8zfmf82uwj9rl	56.474517	0.005647452	0.008471178
cosmos1nztfxmx0avelylvra54ymqetvwv6qpgz5trkd4	56.463293	0.005646329	0.008469494
cosmos1tdj58jgrr7395wtytzfv7fd6tc2pxg65d3w4gj	56.463262	0.005646326	0.008469489
cosmos1l7qtzj6z2z54w7agywy65ulswku5v9vgwkmc68	56.452016	0.005645202	0.008467802
cosmos1suhqfq3aa758f2v004qqs8yxza6p0yqcx4av9s	56.440704	0.00564407	0.008466106
cosmos160gg74tf6g2jfjxrtekn060sgy0kchsausxz8x	56.429395	0.00564294	0.008464409
cosmos12suhmx23wlnktr387wj5vtdytdtgeqrfrqe3ff	56.404886	0.005640489	0.008460733
cosmos1hxl256qpmu65562f78ecp8awqtcmgzulnfdzhu	56.4	0.00564	0.00846
cosmos12728qq692wj8hjmqgy3f8m7ekel6398cpcwykz	56.326313	0.005632631	0.008448947
cosmos19lewrcs0dy6x36h54mtxd2ds7smzp59jgnx5x7	56.288667	0.005628867	0.0084433
cosmos1slj8wfsca4gzxxuh0fc0jaavk6q3zjw6cetmue	56.281421	0.005628142	0.008442213
cosmos17v57yf22e7erxtl9fr4c8my7uva6kup48u2aam	56.232722	0.005623272	0.008434908
cosmos1pmafy43agh7dml8xj6mvrwwxuucs9rfk570ddv	56.187794	0.005618779	0.008428169
cosmos1hcx06at68p0p5740h24mkr0kvnfwa3rv3agc63	56.176471	0.005617647	0.008426471
cosmos1m8mzkc0rauhqhegjk9x42w5k5dk03z5ud6cx77	56.157944	0.005615794	0.008423692
cosmos1va46mvwwvtlzkan3ux7s3cvlsvaauur8ec2l8k	56.15403	0.005615403	0.008423105
cosmos1mev67dq9h4p8pdzft8s76pss67atq8pnk0epyg	56.15	0.005615	0.0084225
cosmos1l86w3hz8lyauda9tzmpl8sl6c5reyr0drhpvq4	56.120536	0.005612054	0.00841808
cosmos1y2lan2anmfwsz9p00l5j2rd7agclezyqj8eqtc	56.010095	0.00560101	0.008401514
cosmos1rtpugzgumc0gjvc7wn60cd869wuh00jvt90y7j	56	0.0056	0.0084
cosmos1sef92432jtmxesz4q9dnt8fzm4349gczcdrw22	55.929126	0.005592913	0.008389369
cosmos1km7luq0tgalnp9cfgm2rwrgzwgay79gudmh68l	55.889238	0.005588924	0.008383386
cosmos1qfqgkgnwpqcyndqkfjh0anfscja5gu36740rlq	55.410842	0.005541084	0.008311626
cosmos1k9fkg20jtmuq7n63mx05gfmnpmnl5ep9cygkvm	55.386099	0.00553861	0.008307915
cosmos18snnqgssea9l8kznqerg0h60q4heud850500d0	55.371916	0.005537192	0.008305787
cosmos1m05k08apdyzvk9amqt3nyhkp3fz97a8kawcn3l	55.29955	0.005529955	0.008294933
cosmos1yxnc0ntfjc2yhkwksq89dkkk6jykjclghaavlt	55	0.0055	0.00825
cosmos1l5l8eeyd35a8dl2l0spqyz6m4td5k39js2xa2k	55	0.0055	0.00825
cosmos1k83vral0cy76ult338mk7vewsfs6t25yhllmz4	54.497576	0.005449758	0.008174636
cosmos1ls93xaj7a3s2evl2lhfgsleah4fw5sj3p0zaqc	54.360679	0.005436068	0.008154102
cosmos1ae3elqgvm2f3w6j395psfgt689nst4435fhyfe	54.300263	0.005430026	0.008145039
cosmos1284km2pldlqyjt7s0ujmrpk4nhdad5srqq7pd5	54.086925	0.005408693	0.008113039
cosmos1rq06pgj5mjsrm3f0np2m7dvpmynu5p84cuv4kn	54.083386	0.005408339	0.008112508
cosmos1s7qd9vecuxus574m9mcw84jt5dvdd4xwh76ac8	53.871943	0.005387194	0.008080791
cosmos1vx44pfrul44x6udkeczu9tz59wa5tkp23rqgl9	53.851881	0.005385188	0.008077782
cosmos1089gmlk7janrell4vu70x897hfcl2m4r2g6y7j	53.753913	0.005375391	0.008063087
cosmos105f5y6awkh4h4cacqmma25d79sl35j5llmyan3	53.697024	0.005369702	0.008054554
cosmos1x2n55wgdkwz24pa05dxsh3p9a8dh8c5tc6fuxd	53.659257	0.005365926	0.008048889
cosmos16p2vthk2jtsyzv0xwvkn3wl5s9yahjv4cn9fe3	53.62352	0.005362352	0.008043528
cosmos1wx800ud9yra09j5f96lqhrgnlmr7cnlyx32fyh	53.43346	0.005343346	0.008015019
cosmos1wak9pjyxcgpc9t6zygymt9s4lq80pmsuu64wcy	53.22	0.005322	0.007983
cosmos1424jljv9q4xp6v5zgw7tgat73ktfauagqah4wm	53.1949	0.00531949	0.007979235
cosmos18gssqdzkm3wcacls5u8ajlzht7ukxgctglzk6l	53.000013	0.005300001	0.007950002
cosmos182z6576dyuspm79ylue59ndsy52vrf58s6j8q3	53	0.0053	0.00795
cosmos1693fgcygryc2wfwznqfjw9d6zumr4rpuk2c2nf	53	0.0053	0.00795
cosmos1l3vun88f4s2xtdpzwhxte5py3dxc7508keeqee	52.999999	0.0053	0.00795
cosmos1lyjdqljxxvwtmfmqay5lsq5s2em5jqr4d5ly0z	52.98989	0.005298989	0.007948484
cosmos1yeqfnad977d86eqda2us7us7xnkfgzfd3w552h	52.8	0.00528	0.00792
cosmos124rmfu4x0hmaaxdmxkcw6ttdvd4v26pn4xlp5f	52.550067	0.005255007	0.00788251
cosmos1kz7405m6eus8n3gfrfurl8t92w6g2hp04v4zvk	52.42	0.005242	0.007863
cosmos1cq2aq9lhwvh5jnl29zsz0d6d4z9qss72s4gv24	52.35	0.005235	0.0078525
cosmos13kyd6xdkugcvln3ujlhcqwrxpc9nspl2eddpl3	52.295402	0.00522954	0.00784431
cosmos1hmvauxry0slj5mhvpmsp8qf0u5sdkavan62a3g	52.069859	0.005206986	0.007810479
cosmos1nng9wu78cftmagv9aecaptar7s2eu39mspr2mh	52.00257	0.005200257	0.007800386
cosmos1ept0l564p5vl9mpkf69sjxualrn7x4qpz2jxhk	52	0.0052	0.0078
cosmos1agk066mvhfj4ywwzngn7f4frp9d8anyvsyj3hl	52	0.0052	0.0078
cosmos16fmw33w695a9ysn0t48mprs9fxvzfjx5pcdl0u	51.944894	0.005194489	0.007791734
cosmos1uvvkjs4a7k6n32watelgxn2rntdy2se34wgqym	51.5	0.00515	0.007725
cosmos17j9rqfx0de7uzdv40z3eg5d9d6yf2se9xvades	51.323612	0.005132361	0.007698542
cosmos1da92zck2za9zkmzdlhp6jcddstg7upmsnqcd57	51.29487	0.005129487	0.007694231
cosmos1xk8fuduuarn0qsq40msfjs87ada8z2yg3vr77f	51.289215	0.005128922	0.007693382
cosmos1gl73t62jl4rmrw7kyf28jcvqqe7pklz6u92kyx	51.142119	0.005114212	0.007671318
cosmos19g64r4hz9uy56ym24yaey7sfd20tpcy5r07uqt	51	0.0051	0.00765
cosmos1xanzykjfrfd5u9sf6u5268q75n54z36672ghgj	51	0.0051	0.00765
cosmos1fwj5n6lwmjvprf7ad9lnt29wgfa7vqtx7sgxgp	51	0.0051	0.00765
cosmos13crc6lkm0lcn0mrnh625jcye246q6ftxpfckug	51	0.0051	0.00765
cosmos1jfjgq0pgvjyrz9y8rvafe632qjmwxfw887syaq	51	0.0051	0.00765
cosmos16m25lu9c0vjaee424y95pcmg5etjgl2kz03mat	51	0.0051	0.00765
cosmos1mfaxszdf8hkkxfmef2p829sq5fd0rhs9wfddpu	51	0.0051	0.00765
cosmos19vvyj57kse6vlsml9gm4lrrrdh0mf897tql00v	50.9939	0.00509939	0.007649085
cosmos1z8egwtrnnvjpkxp085amdqman590gmmchs7l7k	50.828732	0.005082873	0.00762431
cosmos1fu88xy5lpjnx7j0unfqjtc8h4mgw3jy3zdlja9	50.79	0.005079	0.0076185
cosmos1y3whv353ns2tntur6nrtv4t7fjr2ear2yqnlxc	50.734557	0.005073456	0.007610184
cosmos1x53w224rnvxvruypvxcztkgplu59ddspdhjz6x	50.7	0.00507	0.007605
cosmos1dwupgla9szd65q3nxlr70r0c08430g9khms7k3	50.65	0.005065	0.0075975
cosmos1uuw7kqjlmhunhyja9d25ludm8c34w6638p43we	50.65	0.005065	0.0075975
cosmos1rrnr8s0cfhe089837um462rqphje8kxyx3t7d6	50.6	0.00506	0.00759
cosmos1dpnxa549t8st500us6ethg6e32x4meujx7x2lz	50.5	0.00505	0.007575
cosmos1kmu60zxu4quv7lwu6tgpt67pqz02ty3caa3nlk	50.5	0.00505	0.007575
cosmos1x7u7e0zsec64pfjq9zp3224gqdtmx23ysepyk3	50.3131	0.00503131	0.007546965
cosmos1tqcg2xg78w6tr8znslccfumhc30wzwuvak65g4	50.3	0.00503	0.007545
cosmos14rc4vcnhvq4hn5a06m8rmwzkvt8t66tqut7h30	50.3	0.00503	0.007545
cosmos10e2q7z46edvayzdk4g4tg634n85wjgn7fwccds	50.21887	0.005021887	0.007532831
cosmos1ypypn3lqsgd2ma3y4zev7jwjwe4g4efjm0e6f9	50.2	0.00502	0.00753
cosmos1vuq8t8k5f84lxdzpxvehcdcujhwavzrt24fpju	50.2	0.00502	0.00753
cosmos1ng68z37efagfrdxmjadlweufw02eteeu650c59	50.2	0.00502	0.00753
cosmos1ke7w90qh6mhjcd0vvq4wa5gvjkehr6ef3wxukp	50.168506	0.005016851	0.007525276
cosmos1awtz4x5djht8j2vrsu0fdju03xx59kw387r7ug	50.16217	0.005016217	0.007524326
cosmos1kfvw7dffy7fgpzczgr0ncpzuyn8ew98twuqatu	50.15	0.005015	0.0075225
cosmos1v0rpxe7rnflp0yaj7k9c50qslzpp3gs2sjxkpr	50.144985	0.005014499	0.007521748
cosmos15j76xgz4gt3y5p5tkm8n0cnvc2agagalkkyt9w	50.111505	0.005011151	0.007516726
cosmos1ap6uxvxqer25y5ev0ce0syqlnmyy45yuxp7ltj	50.111399	0.00501114	0.00751671
cosmos1yz84apk2l9k7pgdthm9rmsm3l8ud6yzr7ky46r	50.1	0.00501	0.007515
cosmos1yyjmtu3gkkvet3pa2xu7m0ulwt5y2543z4cv2e	50.1	0.00501	0.007515
cosmos1nf3f77wnp425q8j2xq48u8at8ltv62k6h3faxh	50.1	0.00501	0.007515
cosmos16lwmjv9s8ul5falz30pdwfgl0ctljm98t9kezl	50.1	0.00501	0.007515
cosmos1v65lvlx9yvscsmuusxdq8akh7a9ukar5ejgdem	50.09499	0.005009499	0.007514249
cosmos1v4gq9z4hsf5ma6kfs3mvu3jlyrwz3t84xw7f3t	50.07	0.005007	0.0075105
cosmos10m5mgyy0nq6qp9uq9luzv6vtxt3k2896parr5m	50.053954	0.005005395	0.007508093
cosmos1clnmfe8zdghpcs8z203h9jl0t5clpxxgszn5gn	50.006003	0.0050006	0.0075009
cosmos182skvnlcpqgcyadfpcua99a6tnwfnknuc20na7	50	0.005	0.0075
cosmos184xgm9s0xmy2qvxs85epz2l9whpcc85jywrthr	50	0.005	0.0075
cosmos1gaf3l2qy3l9qe3yvulwdgx40xrxl9ldwj9r37g	50	0.005	0.0075
cosmos1txk5tmpdw2dzyk6m39s02ulx5yhmgnr3gda29a	50	0.005	0.0075
cosmos1tug3p667njqqlgup570uurdk8mvy3tyyzwx4uq	50	0.005	0.0075
cosmos1d9zazpue4ejhj69vap7xwqsvx0dy7d7d45lm0w	50	0.005	0.0075
cosmos1w5tfhwca6znczhxjedq5hm9exnh9q4kw30uvv3	50	0.005	0.0075
cosmos10agdkgvn967dwszmd8jug4qt0xhr6yecgtfkgp	50	0.005	0.0075
cosmos1nxqydk4jvskk52e6ttcdnsdqp0ps676dmhduw0	50	0.005	0.0075
cosmos159dw8yulqxzu487y4fynx6scvtus9vcqkhmyf3	50	0.005	0.0075
cosmos150mdjfsh2fwz7hfqh3nyfswuu8u2gwkpgarf0m	50	0.005	0.0075
cosmos14sz2m5cepjycpafpsgrgwada20sla494haxm9e	50	0.005	0.0075
cosmos1kwf8lzt3s0k58mlpcduesrajnme2u7cap3y0l2	50	0.005	0.0075
cosmos1h7pfjh96h6g0wc97ag0cg6s8qukm8ruxvtvghw	50	0.005	0.0075
cosmos1cyggrq85flvy7vzsgmqs4gl74gzf02u7y0mtu6	50	0.005	0.0075
cosmos16uplx07mzm9jlh4xupqhafhphxx35j4lyhl58p	50	0.005	0.0075
cosmos1alhmq9vyanse7fel3ld9vkq8nzry75z2g36chc	50	0.005	0.0075
cosmos1ntaf856nc7ld3vuhxcrude7gg7xlfplmk64l2n	49.995	0.0049995	0.00749925
cosmos1an0435q63zj9cnlch9cyl80jpty0j9vn02pyay	49.995	0.0049995	0.00749925
cosmos17xgaw7m8dmvrwfpwncm749xphtdwzfql0f7se3	49.995	0.0049995	0.00749925
cosmos1gffwgfy3cmmzx0h8g9zc6qcv9u4mcew5kkxagt	49.972646	0.004997265	0.007495897
cosmos19c4lwqcdx5wyw0r5hxgscwdgqw902d3f35x24n	49.39525	0.004939525	0.007409288
cosmos1vemmttg4c0lsqwsdhrjc24ktaahfnh9h8r9zx8	49.324725	0.004932473	0.007398709
cosmos1xpwk0jhst4jj06su5dtyfpnxxaztffdqpdspx9	49.02	0.004902	0.007353
cosmos1zyeajcql4xf98e3drxvx5gkrk0h3f7qc9r8xjj	49	0.0049	0.00735
cosmos12lmfck2gl64yaucpllvdngws7kgycjac6u4z57	49	0.0049	0.00735
cosmos1t3hzmgtjzvln8krnqaz3djaw738mkhsrmn677r	49	0.0049	0.00735
cosmos15nua5skclutagljd6lfe3pjqmfckr02qwg8ylz	49	0.0049	0.00735
cosmos1auzxjvwhuypzuha8yrr8u2wswtrsqa9qucs27f	49	0.0049	0.00735
cosmos1yvr5w8cmcsqec03pa9vpvdnm20w3kundrum089	48.753036	0.004875304	0.007312955
cosmos1jqsuyl3f022tj90ds0fgagw0j6p7yaj743vf4s	48.495399	0.00484954	0.00727431
cosmos16rmwfmxhc5swrr0s2qm9kq2egan2z9nypa740x	47.796734	0.004779673	0.00716951
cosmos1syjwmrht2eemgv7mpfph8vw0u3cwjgukrsfem8	47.5	0.00475	0.007125
cosmos1c9tfuhvct0cqzj79yfxpxh0ypfy4u83n9shgsa	47.226983	0.004722698	0.007084047
cosmos1m6c2kqnlggthwty8yzkghx0zenngm4rhq0dmvf	47.194942	0.004719494	0.007079241
cosmos1yu95mgusg9qwdkz3yzyzad4jx8zgmxhtdvguwl	47	0.0047	0.00705
cosmos1tyj3ls8w296a2pjn3ysyrjf9v0q0gfjykrewmy	46.974369	0.004697437	0.007046155
cosmos1xnx84ns3a8dmchxxeytqdj8uu2w4fl7vj343hu	46.2	0.00462	0.00693
cosmos1f6t08wjat6qvwl9ek25uh42p0csn92r2qqgxs4	45.284393	0.004528439	0.006792659
cosmos1hdh55gmnyq2sler9zatdhnyf3ry2z7nq885625	45.189672	0.004518967	0.006778451
cosmos1qvpd238d7rmp5wck654khqlnjw5jk50p7hmmp7	45.121505	0.004512151	0.006768226
cosmos1d6m9523kw0kp5c2auppx37t9vlu8fs8xrsd240	45.065833	0.004506583	0.006759875
cosmos12v0ccy6wsl3yshx9de8ckkat40zjku0pkvh5xy	45.049115	0.004504912	0.006757367
cosmos1kpe602u39m3t5qxzz23wyp706wfqy28qmt9v4t	45	0.0045	0.00675
cosmos1h6yfz07v79slrcjhgn5q5en477utqth3ezk3k3	45	0.0045	0.00675
cosmos16zcuzduwedlct222tn5e86f5m6e2fvfxqjhkw7	45	0.0045	0.00675
cosmos15entdw9j0sz6aj2f39wl4mw6sv0s5e0w3trtp7	44	0.0044	0.0066
cosmos1mmk9j0fcww8ggvtnvnyumhxws97x6jku6s7v5v	43.603272	0.004360327	0.006540491
cosmos1dh6njfpltxy7xacj4dvkp0g7djf6zm85u0rt5s	43.328771	0.004332877	0.006499316
cosmos13ff658m82uagjf9lph7g8c3ukt9rvgg8y54al0	43.109721	0.004310972	0.006466458
cosmos1plsq5e3vy4qavt7yzsdkafmw98p2h0a5rc5jsd	43	0.0043	0.00645
cosmos12s7cfwfj3jc8f89cw8ws0jfaux37tyjwxzd450	42.69539	0.004269539	0.006404309
cosmos15sztfw7dmhggwady575ss7tp6swj5uv3j0tnuv	42.361459	0.004236146	0.006354219
cosmos1829tr2fg6xkxdegn65p00are3rdy0g22tszt2t	42.329343	0.004232934	0.006349401
cosmos1l05l7slxsu92la34s6wwpa2nnk7gdrpe9rpdau	42.3	0.00423	0.006345
cosmos1xkhl5j2mg59fxxvvfw8pavy7cspxmdps43fx4c	42.122569	0.004212257	0.006318385
cosmos1836f8aeemxw0dhycakdss0wwjqrttddgyll74l	42	0.0042	0.0063
cosmos1ygt04cjxyvm32t6k85v90prmlkph24evgs3wnw	41.996	0.0041996	0.0062994
cosmos1ujp9sz5rd5mh3sxzgu4td5xuh6xj059kuzxxeq	41.72768	0.004172768	0.006259152
cosmos17uwcdsd0gmkmseumwj5vwuekuu6q6mtu6t0xp5	41.400088	0.004140009	0.006210013
cosmos1ct8g0mn5qzjcs499p8l7grj2z4edfznh7rg2ps	41.29587	0.004129587	0.006194381
cosmos1ctzffmxqw9h2wftlet6aq2a8pw3m0v22g5tt6h	40.508478	0.004050848	0.006076272
cosmos1lrvq3jrk0l594ts74wckr4v8y2u0eu2h7zfrws	40.386351	0.004038635	0.006057953
cosmos1txr9tw003emnxmfqm85hsl5enfp0m24p4q29yu	40.017762	0.004001776	0.006002664
cosmos17xlgrnw5mkqvc59a4pjmhhhtyezu5a2un4fw4j	40.000018	0.004000002	0.006000003
cosmos1rdawr578ftkhhffr9y7y225sz92k4ad8tz7rd0	40	0.004	0.006
cosmos19tauu8p33mpqpfmcwgsy242srhjxc3lt4ytcgfavk3sxd0yuvj0sczgtcy	40	0.004	0.006
cosmos1khhzxj5gspu66c5kf7hqt9ke2vgwderl72m4a2	40	0.004	0.006
cosmos1lwlmkau8dyrsrw0pt9l4xcs3x2vzwz78wvvq6p	40	0.004	0.006
cosmos1tnzs7qn5j22c0z8c8f6klg4l0nt0t9dg6ts3d5	39.646035	0.003964604	0.005946905
cosmos1m7ezqls3qqnrgegn7y4guv8yysz9axhrmf60d0	39.500025	0.003950003	0.005925004
cosmos19nsm6rth87egsx38lrzeyekutkgfqwmwkg0py5	39.371272	0.003937127	0.005905691
cosmos1vvg27emxwj8phsskqv96k4wynqht4xkpqys3sc	39	0.0039	0.00585
cosmos1hzgn9g4anff68xlmkv6n22su56x20g7nksk05w	38.832399	0.00388324	0.00582486
cosmos1gperraah7qyxcwq8rr5k6nslc00yqsd596aryy	38.191048	0.003819105	0.005728657
cosmos1lsvjv7elvzlvp0n0keac35aas2rre3n36qscyh	38	0.0038	0.0057
cosmos1pjgegqwj53zjetplpnazq9spltt8m0uruvd6fj	37.8	0.00378	0.00567
cosmos15p5l3l3ztvvz2uhxqrgfy3d9xf7v9zxuyr4r8w	37.8	0.00378	0.00567
cosmos1qmwm85yvnz6qhsl2z5g5z6ulhyk7zxkth5gwd2	37.677557	0.003767756	0.005651634
cosmos108tgam4se92aymluffsn4yzfswf03rp9zll585	37.5	0.00375	0.005625
cosmos1t03c0g7z4j7nugkn4ktjuvrqkrz92x5d8ntt07	37.255381	0.003725538	0.005588307
cosmos1h4v2mca37zgsdpx26ygf54lfj2mah4wx7yjjlp	37	0.0037	0.00555
cosmos164vazy0preuylq5vvr0zl08hq97p855kyf7stx	36.999999	0.0037	0.00555
cosmos1m9gp4hmdernhn8arz87fe6tlh7ygf8nffxzsmv	36.79944	0.003679944	0.005519916
cosmos1wexy03vnadfqt6lmeutaw3pj24dfergp9teyrm	36.48778	0.003648778	0.005473167
cosmos1gnqtrr4ew9emhqpchzl9y82xwdzwdss0g7edjm	36.436312	0.003643631	0.005465447
cosmos1adrwmvlv5dkkec2l6wqqhen30hqm3wdj72n7kf	36.389104	0.00363891	0.005458366
cosmos1s2s0mrz4ssp8ax2xm6e4fy8mefpvwse4xmu6ps	36.257458	0.003625746	0.005438619
cosmos1ycawyadg2dss4x9vpcy7qdjs8kqzmak5ay3f4y	36.240664	0.003624066	0.0054361
cosmos17e2upsygyfq2pw2xa9gzmdjzm9wt5u5ms9fsx5	36.240659	0.003624066	0.005436099
cosmos130yylfx324z3cypa0thtsl6fg0qezqyaej3rrq	36.240652	0.003624065	0.005436098
cosmos17lte5j8y0ghjd5xzkwjjtr6npzmg8xgy2e2z96	36.200003	0.00362	0.00543
cosmos1sejhrapyuutrezn3sesfq7dhq230lh70qpvmfc	36.079756	0.003607976	0.005411963
cosmos1kax69ywsyncwph3ll3l0gzv2wc49athzjvv9mh	36	0.0036	0.0054
cosmos1hf85a7420ty4x8rsjsu5ek02q5dch9lnxh5wpf	36	0.0036	0.0054
cosmos1h68zmk8pyq3gjur6q2jn5ukhdr66sfjkv9jh42	36	0.0036	0.0054
cosmos16n6klgn79dvey5mc5k73tvtm9nn58r775tl864	35.808231	0.003580823	0.005371235
cosmos1lkvz2328dxq0q3pzclg6s0d42crmxse7ckrxsw	35.68	0.003568	0.005352
cosmos1qm3lunqv73dnrgcm655j47vspe9v376j7vz0nf	35.566431	0.003556643	0.005334965
cosmos18p7sqgw69lggd7etxp86hfqf94sj0fljjf09ek	35.506448	0.003550645	0.005325967
cosmos17uadqwf5qst0kkctexelef65a5wxsyjnvwkd92	35.5	0.00355	0.005325
cosmos16svp6rqtjhrvasvxqsmy2d70ur0d7e7qpyp6xq	35.48	0.003548	0.005322
cosmos18xmfrsz09uyj6u3qj8v0p7fq8fqslk4nds9lhs	35.429538	0.003542954	0.005314431
cosmos16gcf9u0ne5tl35sleg58k7q0hzjwskj93fpu3k	35.297418	0.003529742	0.005294613
cosmos1hwdxwfz09lm5hygga5rh8earurvnngxeuz7hfw	35.277836	0.003527784	0.005291675
cosmos1tvh600hzpkd4zhj554yaagtww8qjj0q7q93nen	35.22	0.003522	0.005283
cosmos19j7q2n8am6fmm98dy60p3dn2r6jw4euyrm04w8	35	0.0035	0.00525
cosmos197tduu50hs47zwsjnzlss889w5w79r0z03pl9q	35	0.0035	0.00525
cosmos156u7vs23vp8fuvxedhp50fa8ksrxgstupuzex2	35	0.0035	0.00525
cosmos1qdyu0g4hfp5cxu3g6ngpe9eqqz4mctndusw69l	34.999999	0.0035	0.00525
cosmos1m4c6lqjlfa9ra5l92l5n6nghnclusg7dhhezfm	34.9965	0.00349965	0.005249475
cosmos1fa4yw5als24v47tes2vh7fn9r38zyds9v7w2zl	34.953583	0.003495358	0.005243037
cosmos1tewgmlcgks6z8hullc35tx80nccal9mv8gva92	34.79652	0.003479652	0.005219478
cosmos1c6kgdmp4x5zcz855z9290csvegqj8krzj5cvur	34.789906	0.003478991	0.005218486
cosmos1sn3jk2zjwy8a4nuk9wq3yt70j8h2p7xt27ewmc	34.7	0.00347	0.005205
cosmos1kqtu5swvgzqqe6es7l6sj82swg7g37l5c45eue	34.614347	0.003461435	0.005192152
cosmos1kkwm8czwjw9f34mlhftvpsfzuf8s6fv3gp9eqr	34.5	0.00345	0.005175
cosmos1hdsmz2kqftgk2ypa5t62aauvl0y3c2nf2hh24t	34.200763	0.003420076	0.005130114
cosmos1avnpf06eeqv470ucpdndhsa8r68lwu3zf322ha	33.9966	0.00339966	0.00509949
cosmos1rpkr0w2rmcn4mp4sdyuw6mzh8n0xehz569vl3l	33.80524	0.003380524	0.005070786
cosmos1qkhjst839ha4c50d9c3zfk4kt7ku0zy5hmaad0	33.631633	0.003363163	0.005044745
cosmos1rqjhlm4vny43qhupcfvdvl0t3pau6hjffqtqtm	33.366726	0.003336673	0.005005009
cosmos19skmt6p6k85u9nchu60yxvtflkrn7d34c2jp7p	33.3	0.00333	0.004995
cosmos1ue6uxhflywusvdmp6u769wpzcr8qla4fz5csc9	33.09749	0.003309749	0.004964624
cosmos1w6z5x2m6x62weknzt3pj796cc0t6w7qvfy8y6d	33.05531	0.003305531	0.004958297
cosmos16d8emxfptfxmdldycvns7ej7u3aee348ykwr2m	33.007948	0.003300795	0.004951192
cosmos1ytjewu4xlld3hc9xxpv2kyv6uwnnrp70lwc6qh	33	0.0033	0.00495
cosmos1uyuhe5aeryexwnf5emu45xfz32ew37rdzunrqe	32.820466	0.003282047	0.00492307
cosmos1fv24qcgg0jlhachfkmcerf898qkp84xt54nc8g	32.765029	0.003276503	0.004914754
cosmos1040z5wc92vmlvtjamp52j3jksuht4klu34mjl3	32.522436	0.003252244	0.004878365
cosmos1e0v5qu9hknmtpy3ha0ye9vh2pqvsdn8hlqpr7n	32.494683	0.003249468	0.004874202
cosmos1xsrlhqx3wuwzgsg2qdd2gu92z344yxuzjzup4g	32.4	0.00324	0.00486
cosmos17h3jzsh284ac9kt3p75z9hxrtefks9zhnfc55y	32.31781	0.003231781	0.004847672
cosmos1e7xqdwsq64zvsswahptw9az58ypgxkt0g8a4x3	32.222337	0.003222234	0.004833351
cosmos18svlnyrlt0kfh7t2x8extv7wrw2gc7xsytyvp7	32.197105	0.003219711	0.004829566
cosmos1xevc8xqzrd4juq7h9kpfe0u3upqf5q3smwkcus	32	0.0032	0.0048
cosmos12f4rzhmpfuznzm24cq49tc4vc0m2sxwwuq4mj6	32	0.0032	0.0048
cosmos1pvjdpz5t23hy7wfv30cj03hhs3rufkpf345yxn	31.996799	0.00319968	0.00479952
cosmos1j5hgq2zvhmd7gvvzc992r8s0ymwrvl6weav72z	31.793255	0.003179326	0.004768988
cosmos1epzx9kz7eqvpjsm8umxxleklfmefvml729fe8g	31.774996	0.0031775	0.004766249
cosmos1avmh76cnajfahrgmpkaqvzxywhmz4vc4q44ft6	31.725457	0.003172546	0.004758819
cosmos12zu6arl9ytp9gxr5mrz26kklstgqrt52m8c04f	31.710458	0.003171046	0.004756569
cosmos12w5h62hwpm7cy4lt5uldr3ukw7r38d9ue9gwdn	31.659954	0.003165995	0.004748993
cosmos1w822kk92dr398jd4rht4ap48kegfcl4rhclltt	31.645068	0.003164507	0.00474676
cosmos186mqccfp52mfervu5g0a4xss5tup9ltkvz3xs8	31.400854	0.003140085	0.004710128
cosmos13u8ej2zrv4ztr2mnmz9nam4p4w2gyhf5u6cg0q	31.380514	0.003138051	0.004707077
cosmos1g7rf0ljcfqjs89gl3l3p79x7aeal8zmh9fwhya	31.320892	0.003132089	0.004698134
cosmos1c2yxuq0fj767q2nesxkw9jfpnk638guga8jfmy	31.276007	0.003127601	0.004691401
cosmos1qgp48apgyxfru7v2v37jmytw6stq432864vjx0	31.11	0.003111	0.0046665
